,user_id,giorno_min,giorno_max,durata_vita,conteggio_giorni_totale,device_type,browser_type,os_type,site_giallozafferano,site_repubblica,site_subito,site_ansa,site_kijiji,site_corriere,site_ebay,site_pianetadonna,site_aranzulla,site_greenme,site_gazzetta,site_sole24ore,site_pourfemme,site_alfemminile,site_corrieresport,site_cookaround,site_autoscout,site_staseratv,prima_citta_stato_cod,prima_citta_cod
7964,7965,2019-01-06,2019-01-06,1,1,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
7965,7966,2019-07-06,2019-07-06,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
7966,7967,2017-09-21,2019-05-19,606,194,1,173,133,3,0,5,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,ITA,NA
7967,7968,2019-08-06,2019-08-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
7968,7969,2019-05-17,2019-05-22,6,6,2,86,144,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,ITA,CN
7969,7970,2018-06-21,2019-06-16,361,273,1,173,133,0,4,0,9,0,3,0,0,1,1,0,0,0,0,0,0,0,0,ITA,RM
7970,7971,2019-11-06,2019-06-16,6,2,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7971,7972,2019-06-14,2019-06-14,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CZ
7973,7974,2019-05-21,2019-05-22,2,2,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LT
7975,7976,2018-11-19,2019-06-14,208,77,2,156,144,0,0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,ITA,TO
7976,7977,2019-05-17,2019-05-17,1,1,1,228,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7980,7981,2019-05-20,2019-05-20,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7982,7983,2018-07-26,2019-06-14,324,126,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7983,7984,2019-03-29,2019-06-16,80,67,5,128,132,0,0,27,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,ITA,GE
7986,7987,2019-05-17,2019-05-17,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PZ
7987,7988,2019-03-05,2019-03-06,32,2,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BZ
7988,7989,2019-08-06,2019-08-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7989,7990,2019-08-05,2019-05-24,17,5,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
7990,7991,2018-12-15,2019-06-13,181,76,1,173,133,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,47,ITA,RM
7991,7992,2019-05-22,2019-05-22,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TV
7992,7993,2019-05-17,2019-05-17,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
7993,7994,2018-06-10,2019-05-26,233,36,1,254,131,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ITA,CR
7994,7995,2019-06-14,2019-06-15,2,2,2,255,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,ITA,TV
7995,7996,2018-06-22,2019-09-06,353,133,1,173,133,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,ITA,NA
7998,7999,2019-05-19,2019-05-19,1,1,1,228,131,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,ITA,BO
7999,8000,2019-06-05,2019-05-22,17,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
8000,8001,2019-06-13,2019-06-13,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8001,8002,2018-02-11,2019-06-13,224,97,2,217,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,UD
8004,8005,2019-05-19,2019-05-19,1,1,1,226,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RA
8005,8006,2018-12-28,2019-06-15,170,57,2,251,144,0,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PI
8006,8007,2019-03-21,2019-02-06,74,11,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
8008,8009,2019-05-28,2019-04-06,8,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PC
8009,8010,2019-05-15,2019-01-06,18,4,5,254,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
8010,8011,2019-04-06,2019-04-06,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
8012,8013,2019-05-19,2019-06-15,28,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8015,8016,2019-05-17,2019-05-19,3,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BT
8016,8017,2019-04-25,2019-09-06,46,13,2,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8017,8018,2019-06-15,2019-06-15,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MO
8018,8019,2019-05-17,2019-05-17,1,1,2,86,144,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,ITA,FC
8019,8020,2019-04-06,2019-12-06,9,5,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
8020,8021,2019-05-03,2019-06-13,101,26,2,156,124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ITA,CO
8021,8022,2019-07-06,2019-07-06,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
8022,8023,2019-05-29,2019-01-06,4,2,2,86,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8025,8026,2019-12-06,2019-12-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MO
8026,8027,2019-05-24,2019-05-25,2,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VV
8027,8028,2019-04-15,2019-05-30,46,8,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8028,8029,2019-06-16,2019-06-16,1,1,5,228,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
8031,8032,2019-02-06,2019-11-06,10,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VC
8034,8035,2019-05-20,2019-05-20,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
8035,8036,2019-05-05,2019-05-21,17,2,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RO
8036,8037,2019-05-17,2019-05-17,1,1,2,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8039,8040,2019-06-16,2019-06-16,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
8040,8041,2019-10-03,2019-01-06,84,53,2,86,144,2,1,0,4,0,11,0,0,8,0,49,0,0,1,6,0,0,0,ITA,RM
8041,8042,2019-06-06,2019-08-06,3,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8043,8044,2019-05-22,2019-05-22,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8045,8046,2018-09-26,2019-05-24,241,146,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8046,8047,2019-09-02,2019-06-13,125,22,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8048,8049,2019-05-31,2019-05-31,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ITA,TO
8050,8051,2019-06-16,2019-06-16,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
8052,8053,2019-11-04,2019-05-18,38,5,2,86,144,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,ITA,VT
8054,8055,2019-05-24,2019-05-24,1,1,1,228,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
8057,8058,2019-05-26,2019-05-26,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
8058,8059,2019-02-06,2019-02-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8059,8060,2019-05-27,2019-05-27,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8060,8061,2019-01-06,2019-01-06,1,1,1,33,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NO
8061,8062,2019-05-30,2019-01-06,3,3,2,11,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8062,8063,2019-05-19,2019-06-06,19,2,2,255,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
8063,8064,2019-04-23,2019-06-16,55,9,1,173,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
8065,8066,2019-05-26,2019-05-26,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PC
8066,8067,2019-05-23,2019-06-16,25,18,2,86,144,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,ITA,RM
8067,8068,2019-06-15,2019-06-15,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8068,8069,2019-06-06,2019-10-06,5,3,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
8070,8071,2019-05-22,2019-05-22,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
8071,8072,2019-05-18,2019-05-18,1,1,2,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TV
8073,8074,2019-05-19,2019-05-19,1,1,2,219,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RN
8074,8075,2019-05-21,2019-05-26,6,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RE
8076,8077,2019-05-23,2019-05-26,4,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8077,8078,2019-12-06,2019-12-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8081,8082,2019-07-04,2019-05-18,42,15,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PG
8083,8084,2019-05-15,2019-11-06,28,13,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
8084,8085,2019-04-21,2019-06-13,54,12,2,215,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
8086,8087,2019-06-16,2019-06-16,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8087,8088,2018-11-24,2019-06-16,205,56,1,173,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
8089,8090,2019-10-06,2019-10-06,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CO
8090,8091,2019-11-05,2019-05-26,16,2,1,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8091,8092,2018-01-05,2019-11-06,407,69,2,156,143,0,0,2,1,3,0,2,0,0,0,0,0,0,0,0,0,1,0,ITA,TO
8092,8093,2019-05-24,2019-06-16,24,21,2,86,144,0,52,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,0,ITA,MI
8093,8094,2019-05-22,2019-05-22,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GR
8094,8095,2019-11-06,2019-11-06,1,1,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CT
8097,8098,2019-12-03,2019-05-28,78,9,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA,GR
8098,8099,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8102,8103,2018-11-25,2019-04-06,192,25,1,173,133,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
8105,8106,2019-05-23,2019-06-14,23,3,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CH
8108,8109,2018-10-22,2019-06-14,236,106,2,11,144,20,24,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,ITA,MI
8110,8111,2019-11-06,2019-11-06,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
8111,8112,2019-03-06,2019-03-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
8115,8116,2019-05-30,2019-05-30,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
8116,8117,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8117,8118,2019-04-18,2019-12-06,56,7,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8118,8119,2019-05-24,2019-05-24,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
8119,8120,2019-04-30,2019-06-14,46,19,5,227,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MC
8122,8123,2018-12-11,2019-11-06,212,28,1,173,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ITA,PA
8123,8124,2019-10-03,2019-06-15,98,41,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
8124,8125,2019-05-19,2019-05-19,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
8126,8127,2019-05-26,2019-05-26,1,1,2,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BZ
8129,8130,2018-07-07,2019-12-06,341,51,1,173,133,0,4,0,1,1,0,2,0,1,0,0,0,3,0,0,0,0,0,ITA,TO
8130,8131,2019-05-18,2019-05-18,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8131,8132,2019-07-06,2019-07-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8132,8133,2019-10-05,2019-05-17,8,2,5,128,132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ITA,TV
8133,8134,2019-03-26,2019-06-16,83,82,1,128,131,1,0,4,18,0,0,0,0,0,0,9,8,3,0,12,0,0,10,ITA,NA
8134,8135,2019-05-20,2019-05-20,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PI
8136,8137,2019-05-30,2019-05-30,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PU
8137,8138,2019-04-14,2019-06-14,62,11,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PE
8138,8139,2019-06-16,2019-06-16,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CZ
8139,8140,2019-05-24,2019-01-06,9,2,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
8140,8141,2019-03-31,2019-11-06,73,9,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
8141,8142,2019-04-20,2019-06-06,48,8,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CT
8142,8143,2018-12-29,2019-05-27,150,33,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8143,8144,2019-05-29,2019-05-29,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
8144,8145,2018-03-17,2019-10-06,451,176,2,156,20,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,ITA,CS
8145,8146,2018-10-08,2019-06-16,311,79,1,173,133,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
8146,8147,2018-04-07,2019-06-13,345,111,1,173,133,0,6,0,1,0,3,0,0,0,0,17,0,0,0,3,0,0,7,ITA,MI
8147,8148,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VV
8148,8149,2019-05-16,2019-06-06,22,12,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ITA,NA
8149,8150,2019-06-06,2019-11-06,6,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
8150,8151,2019-04-25,2019-05-28,34,4,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8151,8152,2019-09-05,2019-05-24,16,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NO
8152,8153,2019-05-18,2019-05-19,2,2,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RN
8156,8157,2019-03-05,2019-05-18,16,6,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RC
8157,8158,2019-05-15,2019-05-17,3,2,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
8158,8159,2019-02-06,2019-02-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8159,8160,2019-04-14,2019-02-06,50,13,2,255,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
8162,8163,2019-05-31,2019-05-31,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
8163,8164,2019-05-31,2019-05-31,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
8164,8165,2019-07-06,2019-07-06,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8166,8167,2019-03-23,2019-06-16,86,31,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,ITA,RC
8168,8169,2018-11-12,2019-06-16,188,73,1,173,133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,ITA,CE
8169,8170,2019-04-25,2019-06-16,53,28,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
8171,8172,2019-05-26,2019-11-06,17,11,1,173,133,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
8173,8174,2019-01-13,2019-07-06,146,20,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8174,8175,2018-07-12,2019-06-13,189,29,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CE
8177,8178,2019-06-15,2019-06-15,1,1,2,215,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,ME
8178,8179,2019-06-13,2019-06-13,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
8179,8180,2019-12-06,2019-12-06,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BN
8180,8181,2019-04-06,2019-04-06,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
8181,8182,2019-06-16,2019-06-16,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CR
8183,8184,2019-12-06,2019-12-06,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
8184,8185,2018-02-09,2019-03-06,275,27,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PR
8185,8186,2019-07-05,2019-04-06,29,2,2,255,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,ITA,TO
8186,8187,2019-05-16,2019-05-16,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
8187,8188,2019-04-06,2019-06-06,3,2,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,AN
8189,8190,2019-06-16,2019-06-16,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
8190,8191,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
8191,8192,2019-08-06,2019-08-06,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
8192,8193,2019-12-06,2019-12-06,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
8193,8194,2019-04-18,2019-07-06,51,6,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8197,8198,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LC
8198,8199,2019-11-05,2019-05-20,10,5,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CB
8199,8200,2019-05-27,2019-05-27,1,1,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
8200,8201,2018-02-03,2019-06-16,472,105,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,ITA,MI
8203,8204,2019-05-18,2019-05-18,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
8205,8206,2019-05-15,2019-05-22,8,6,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
8206,8207,2018-08-30,2019-06-15,290,105,1,173,133,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,ITA,NA
8208,8209,2019-05-26,2019-05-26,1,1,2,255,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
8209,8210,2019-05-22,2019-10-06,20,7,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
8210,8211,2018-12-13,2019-06-16,186,29,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
8211,8212,2019-04-17,2019-07-06,52,5,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
8212,8213,2019-05-21,2019-05-21,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FG
8213,8214,2019-05-29,2019-06-16,19,18,1,128,131,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,ITA,VA
8214,8215,2018-09-28,2019-06-16,262,151,1,173,133,2,6,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,ITA,BR
8215,8216,2019-06-06,2019-06-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
8216,8217,2018-08-29,2019-06-14,290,133,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
8217,8218,2019-05-29,2019-05-29,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
8219,8220,2019-01-01,2019-11-06,162,30,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
8221,8222,2019-05-18,2019-05-21,4,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LT
8222,8223,2019-07-06,2019-07-06,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PE
8223,8224,2019-05-28,2019-05-28,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8224,8225,2019-05-31,2019-05-31,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8227,8228,2019-05-15,2019-05-23,9,3,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LE
8229,8230,2019-03-06,2019-07-06,5,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PO
8230,8231,2019-06-15,2019-06-15,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PV
8231,8232,2019-04-20,2019-05-16,27,6,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ITA,PG
8232,8233,2019-05-27,2019-05-27,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MC
8233,8234,2019-05-28,2019-05-28,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8234,8235,2019-05-31,2019-05-31,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
8235,8236,2019-07-06,2019-09-06,3,3,1,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
8239,8240,2019-03-24,2019-02-06,71,11,2,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SV
8241,8242,2019-03-15,2019-05-21,68,16,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
