?uuid,giorno_min,giorno_max,durata_vita,conteggio_giorni_totale,device_type,browser_type,os_type,site_giallozafferano,site_repubblica,site_subito,site_ansa,site_kijiji,site_corriere,site_ebay,site_pianetadonna,site_aranzulla,site_greenme,site_gazzetta,site_sole24ore,site_pourfemme,site_alfemminile,site_corrieresport,site_cookaround,site_autoscout,site_staseratv,prima_citta
8233,27/05/19,27/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MC
8234,28/05/19,28/05/19,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8235,31/05/19,31/05/19,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-BS
8236,07/06/19,09/06/19,3,3,1,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8237,08/06/19,08/06/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8238,16/05/19,16/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8239,11/06/19,11/06/19,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8240,24/03/19,02/06/19,71,11,2,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-SV
8241,30/06/18,07/06/19,343,164,,,133,1,0,0,8,0,0,0,0,1,0,3,0,0,0,2,0,0,0,ITA-NA
8242,15/03/19,21/05/19,68,16,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-SA
8243,28/05/19,28/05/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PR
8244,25/05/19,25/05/19,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8245,19/05/19,19/05/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-VI
8246,31/05/19,31/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8247,15/05/19,15/06/19,32,3,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-VI
8248,08/06/19,08/06/19,1,1,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8249,10/04/19,08/06/19,60,9,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8250,29/05/19,29/05/19,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8251,06/06/19,06/06/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8252,08/06/19,08/06/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ITA-AQ
8253,16/04/19,16/05/19,31,5,2,255,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,ITA-TO
8254,06/05/19,17/05/19,12,3,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PD
8255,18/05/19,18/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-TO
8256,16/05/19,16/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8257,26/05/19,26/05/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8258,12/06/19,12/06/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8259,28/05/19,11/06/19,15,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8260,04/04/19,07/06/19,65,21,2,10,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-BR
8261,20/05/19,20/05/19,1,1,1,228,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8262,20/05/19,20/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8263,30/04/19,29/05/19,30,4,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8264,24/02/19,31/05/19,97,15,1,173,133,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ITA-MI
8265,16/06/19,16/06/19,1,1,5,254,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-GE
8266,16/06/19,16/06/19,1,1,2,156,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-VA
8267,05/06/19,05/06/19,1,1,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-GO
8268,30/04/18,16/06/19,413,214,1,173,133,0,0,0,15,0,0,0,0,0,0,0,4,0,0,3,0,0,0,ITA-RM
8269,14/05/19,31/05/19,18,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PD
8270,04/06/19,04/06/19,1,1,2,86,124,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,ITA-PD
8271,23/05/19,23/05/19,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8272,10/06/19,10/06/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8273,08/06/19,08/06/19,1,1,5,128,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-LO
8274,07/02/19,07/06/19,121,21,2,251,144,0,0,0,0,0,6,0,0,1,0,0,6,0,1,0,0,0,0,
8275,20/05/19,21/05/19,2,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8276,01/08/18,02/06/19,306,57,1,173,133,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,23,ITA-VI
8277,12/01/19,12/06/19,152,49,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ITA-PV
8278,09/03/19,15/06/19,99,36,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-CH
8279,08/06/19,08/06/19,1,1,2,33,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-CT
8280,13/02/19,07/06/19,115,46,5,128,,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,ITA-MI
8281,18/05/19,18/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8282,16/05/19,05/06/19,21,2,1,240,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8283,11/06/19,11/06/19,1,1,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8284,03/06/19,15/06/19,13,7,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8285,26/04/19,16/05/19,21,2,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-FC
8286,15/05/19,12/06/19,29,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-AL
8287,29/05/19,10/06/19,13,2,5,254,132,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
8288,01/06/19,09/06/19,9,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8289,01/05/19,14/06/19,45,12,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8290,19/05/19,19/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-AR
8291,06/06/19,13/06/19,8,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8292,13/05/19,12/06/19,31,8,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PD
8293,15/04/19,27/05/19,43,12,2,255,20,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,ITA-SO
8294,10/05/19,20/05/19,11,8,1,228,131,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8295,08/03/19,23/05/19,77,8,1,242,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PN
8296,16/05/19,01/06/19,17,4,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8297,14/06/19,14/06/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8298,12/06/19,13/06/19,2,2,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-BG
8299,16/06/19,16/06/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8300,09/10/18,04/06/19,239,147,1,128,131,1,7,0,12,0,2,0,1,0,0,2,9,0,0,10,0,0,34,ITA-BS
8301,23/06/18,23/05/19,335,155,,228,,0,4,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8302,30/05/19,30/05/19,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8303,24/05/19,24/05/19,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-BO
8304,20/04/19,22/05/19,33,8,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8305,22/05/19,22/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8306,23/05/19,29/05/19,7,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-TO
8307,11/06/19,11/06/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-VR
8308,01/06/19,02/06/19,2,2,2,255,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8309,14/06/19,14/06/19,1,1,2,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-TV
8310,06/05/19,22/05/19,17,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8311,29/04/19,30/05/19,32,3,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8312,17/05/19,17/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-VR
8313,27/04/19,24/05/19,28,2,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-VA
8314,22/01/19,17/05/19,116,15,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8315,15/06/19,15/06/19,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8316,14/03/19,31/05/19,79,8,5,254,132,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-TV
8317,16/05/19,05/06/19,21,4,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8318,26/05/19,26/05/19,1,1,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PV
8319,11/06/19,11/06/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8320,03/06/19,03/06/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8321,31/05/19,13/06/19,14,4,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-GE
8322,12/11/18,15/06/19,216,146,1,128,131,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PA
8323,14/06/19,16/06/19,3,3,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8324,01/06/19,01/06/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8325,24/03/19,09/06/19,78,31,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8326,28/05/19,01/06/19,5,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PR
8327,19/02/19,07/06/19,109,25,2,86,144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ITA-RM
8328,29/05/19,29/05/19,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8329,02/06/19,02/06/19,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8330,11/06/19,11/06/19,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8331,29/05/19,29/05/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-BG
8332,17/05/19,14/06/19,29,4,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-TO
8333,10/06/19,10/06/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-FM
8334,08/06/19,08/06/19,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-TO
8335,14/06/19,14/06/19,1,1,2,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8336,06/05/19,19/05/19,14,3,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8337,27/02/19,14/06/19,108,68,2,86,124,0,0,0,11,0,6,0,0,0,0,24,2,0,0,11,0,0,0,ITA-MI
8338,17/07/18,16/06/19,335,112,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,ITA-PA
8339,03/06/19,05/06/19,3,2,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8340,17/05/19,17/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-UD
8341,23/03/19,20/05/19,59,28,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PE
8342,20/06/18,14/06/19,360,193,,,,1,0,1,2,5,0,0,0,0,1,0,4,1,0,1,0,0,0,ITA-SA
8343,21/06/18,15/06/19,360,127,1,173,133,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PR
8344,29/05/19,29/05/19,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-VI
8345,27/12/18,16/06/19,172,86,1,173,133,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ITA-TO
8346,11/04/19,12/06/19,63,8,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MB
8347,17/05/19,17/05/19,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8348,15/06/19,15/06/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8349,16/06/19,16/06/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PU
8350,22/05/19,10/06/19,20,3,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8351,22/05/19,22/05/19,1,1,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-TA
8352,31/05/19,31/05/19,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8353,26/05/19,26/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8354,04/06/19,04/06/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8355,26/05/19,13/06/19,19,5,2,156,144,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PD
8356,23/05/19,23/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8357,20/05/19,20/05/19,1,1,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-VI
8358,27/11/18,16/06/19,202,187,1,173,133,0,8,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,1,ITA-MI
8359,28/05/19,09/06/19,13,4,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-BR
8360,24/05/19,03/06/19,11,2,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-CA
8361,31/05/19,31/05/19,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8362,03/06/19,03/06/19,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-SP
8363,08/06/19,08/06/19,1,1,3,127,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-FI
8364,05/05/19,20/05/19,16,4,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
8365,04/06/19,04/06/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8366,20/05/19,27/05/19,8,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-KR
8367,17/03/19,10/06/19,86,5,5,223,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-AL
8368,11/06/19,11/06/19,1,1,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-BO
8369,21/03/19,13/06/19,85,17,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8370,20/06/18,16/06/19,362,87,1,173,133,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ITA-RM
8371,27/06/18,16/06/19,355,240,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8372,11/04/19,29/05/19,49,5,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-FC
8373,22/12/18,15/06/19,176,100,1,128,131,0,12,0,2,1,0,0,0,0,0,1,3,0,1,0,0,0,0,ITA-PR
8374,30/12/18,16/06/19,169,43,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8375,03/11/18,14/06/19,224,14,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-AG
8376,05/03/19,27/05/19,84,73,1,173,133,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,
8377,20/05/19,20/05/19,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ITA-FM
8378,30/11/18,01/06/19,184,38,1,,131,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2,1,ITA-RM
8379,20/06/18,12/06/19,358,156,1,173,133,2,0,0,2,0,0,0,0,0,1,1,0,1,7,14,0,0,0,ITA-RM
8380,24/05/19,28/05/19,5,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PI
8381,23/05/19,23/05/19,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-TV
8382,09/04/19,16/06/19,69,51,2,86,124,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ITA-TO
8383,01/06/19,01/06/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-EN
8384,11/06/19,13/06/19,3,3,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8385,24/05/19,16/06/19,24,13,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8386,17/03/19,15/06/19,91,18,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8387,10/06/19,16/06/19,7,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8388,27/03/19,11/06/19,77,53,2,86,144,0,0,7,1,3,0,1,0,3,0,2,0,0,0,2,0,13,3,ITA-MI
8389,11/06/19,11/06/19,1,1,2,253,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8390,05/06/19,05/06/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8391,08/05/19,29/05/19,22,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8392,08/06/18,16/06/19,374,128,1,,133,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8393,19/05/19,16/06/19,29,5,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RC
8394,20/06/18,06/06/19,352,250,2,86,124,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,ITA-MB
8395,21/04/19,14/06/19,55,5,,,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8396,23/05/19,02/06/19,11,4,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-BG
8397,18/10/18,01/06/19,227,28,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8398,19/05/19,19/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-VR
8399,29/04/19,20/05/19,22,6,2,255,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8400,16/05/19,26/05/19,11,3,2,253,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8401,03/12/18,21/05/19,170,17,1,,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-BO
8402,26/04/19,26/05/19,31,10,2,10,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-CT
8403,06/06/19,06/06/19,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-TN
8404,14/05/19,08/06/19,26,8,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8405,17/09/18,10/06/19,267,44,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-AT
8406,09/01/19,15/06/19,158,40,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-PA
8407,29/05/19,29/05/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8408,25/05/19,25/05/19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8409,12/06/19,14/06/19,3,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-LU
8410,06/06/19,06/06/19,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-RM
8411,13/07/18,16/06/19,339,81,1,173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8412,11/06/19,15/06/19,5,4,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-EN
8413,25/05/19,28/05/19,4,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8414,27/05/19,15/06/19,20,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-SA
8415,07/06/19,07/06/19,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8416,08/04/19,20/05/19,43,13,2,255,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-SV
8417,12/06/19,12/06/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8418,05/06/19,05/06/19,1,1,1,33,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8419,13/06/19,13/06/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-CT
8420,29/04/19,10/06/19,43,6,2,86,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8421,03/11/18,16/06/19,226,94,1,128,131,1,3,0,1,0,5,0,0,0,0,0,1,0,1,3,0,1,1,ITA-CE
8422,01/06/19,01/06/19,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-FI
8423,22/04/19,06/06/19,46,14,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8424,16/05/18,14/06/19,395,64,1,,131,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ITA-NA
8425,24/12/18,12/06/19,171,32,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-BS
8426,19/07/18,14/06/19,331,111,1,,131,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,ITA-LE
8427,15/06/19,15/06/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8428,02/06/19,02/06/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8429,18/05/19,18/05/19,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-MI
8430,18/05/19,18/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8431,14/06/19,14/06/19,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-FI
8432,03/06/19,09/06/19,7,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8433,24/05/19,24/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-VA
8434,21/07/18,14/06/19,329,89,1,173,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,ITA-VA
8435,12/07/18,14/06/19,338,76,2,86,124,1,4,2,0,5,2,2,0,8,0,0,3,0,0,0,0,0,0,ITA-MI
8436,20/04/19,16/05/19,27,4,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA-CT
8437,23/05/19,23/05/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8438,03/06/19,03/06/19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8439,17/04/19,23/05/19,37,6,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
